"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"865108272747081728","865102977501147136","863737647113613313","2017-05-18 07:34:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSharmony You'll have to make me....😘","","","",""
"865073487651713024","","","2017-05-18 05:16:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You drive me crazy I just cant sleep I'm so excited, Im in too deep Oh crazy But it feels alright Baby, thinkin of you keeps me up all night","","","",""
"864921184244203522","864892098893537280","2349008779","2017-05-17 19:10:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SamuraiGroll It was some YouTube British girl. Just acoustic and vocals; Jemma Johnson.","","","",""
"864890862433644545","864884121276907520","70259180","2017-05-17 17:10:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MuscleRyan Pretty soon you're gonna need to edit that tweet.","","","",""
"864889139472289792","864881890569981952","834134874470625280","2017-05-17 17:03:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 Nooo haha the other two. XD","","","",""
"864888961164091392","864862391586226176","2349008779","2017-05-17 17:02:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SamuraiGroll Haha listened to the Coldplay version and then found a cover; the cover's the one going in my iTunes. Thanks! XD","","","",""
"864878759962435585","864853679815438336","834134874470625280","2017-05-17 16:22:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 Reminds me of the time these two fangirls I had filming themselves burning letters that I personally sent them. #Cunts","","","",""
"864878026772893697","864862437958406145","70259180","2017-05-17 16:19:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MuscleRyan It takes a lot to make me cry. #ChallengeAccepted","","","",""
"864852506094047232","864842473104957440","2349008779","2017-05-17 14:38:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SamuraiGroll Ohh I hate that song haha commercials totally ruined it for me. It's so overused. XD","","","",""
"864740984655138817","864724935746498560","3029015691","2017-05-17 07:14:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@davegs960 I'll have a listen. =) Somehow I missed that tweet.","","","",""
"864740109316501504","864722116154994689","752069600","2017-05-17 07:11:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@RitsukaFlame Theeeennnn you'd probably end up in jail 🤣","","","",""
