"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"832561015774646275","832392389851545600","759079707761451008","2017-02-17 12:03:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSrachael Nooo...😰","","","",""
"831825692216147969","","","2017-02-15 11:21:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I mean it's really sad. When I was alive I'd attend all of these social gatherings with family and my school, now I just disappear...","","","",""
"831825223683026945","","","2017-02-15 11:19:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christmas and Thanksgiving are always the hardest. Halloween is the best. Valentines is doable. That doesn't leave much else.","","","",""
"831824838134214657","","","2017-02-15 11:17:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","At least all of the major holidays are over...Every year everyone around here wants me to celebrate but I just hide away most of the time.","","","",""
"831824524823900160","","","2017-02-15 11:16:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm not a big fan of holidays nowadays. They always make me sad. How can you celebrate Valentines Day if you don't have a heart anymore?","","","",""
"831456416359661568","831451187505426433","3400299309","2017-02-14 10:53:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@NinaisGreek Thanks! ❤","","","",""
"831442085345710080","831376505301237760","3400299309","2017-02-14 09:56:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@NinaisGreek It comes in waves... 😕","","","",""
"831292839065698305","831291364583280641","3462273137","2017-02-14 00:03:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew I know it's painful...It'll be here before you know it, you just gotta keep pushing forward.","","","",""
"831292296742236161","831291364583280641","3462273137","2017-02-14 00:01:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew I'm so sorry that you're struggling...I'll always be with you, even after the end..","","","",""
"831290225758502914","","3462273137","2017-02-13 23:53:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew You know you can talk to me about anything...I'll always listen....","","","",""
"830368349326569472","830367580045058048","3485724075","2017-02-11 10:50:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSsidney Practice. 😊 I didn't just wake up one day and start sinking 3 pointers.","","","",""
"830365419168989184","830216217449230337","382881803","2017-02-11 10:38:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@junayet1 I'm sure you're good at it. 😁","","","",""
"830210096139493376","830206632898490369","3462273137","2017-02-11 00:21:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew Hee hee hee 😊","","","",""
"830204226450120707","","","2017-02-10 23:58:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I was the leading scorer for Cedar Ridge High back in 2003. If you play me with zero basketball experience it's not going to go so well...","","","",""
"830203801487417346","","","2017-02-10 23:56:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Heh heh..Andrew thought she could beat me in a game of one on one. I don't even want to say what the score was... XD","","","",""
"829836201569972228","","","2017-02-09 23:35:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","She was the last friend I saw on the night of.....on the night I had to leave Earth...I wish I could see her one last time...","","","",""
"829835526496780288","","","2017-02-09 23:33:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I guess it's time to show you someone who I really cared about...Mallorie was my best friend... https://t.co/MnrmT4MLIM","","","","https://twitter.com/EGS_Mackenzie/status/829835526496780288/photo/1"
"828899725546029056","","","2017-02-07 09:34:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EGSworld: Nice fan art by Rachel Hodge! ❤ ""Screw Valentines Day"" @EGSandrew @EGS_Mackenzie https://t.co/cKmMjfoRvj","828706535366856704","4417481065","2017-02-06 20:46:49 +0000","https://twitter.com/EGSworld/status/828706535366856704/photo/1,https://twitter.com/EGSworld/status/828706535366856704/photo/1"
"827301108326465536","827210546848075776","3462273137","2017-02-02 23:42:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew Duuude, Pokémon was my shit back in the day!","","","",""
"826844373098909701","","","2017-02-01 17:27:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Not physical pain, mental pain. It's like depression but 20x worse and 20x darker...This place will change everything about you, forever...","","","",""
"826844085713588226","","","2017-02-01 17:26:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know I sound like a fraidy cat most of the time, but unless you've endured it you won't understand...Words can't describe the pain...","","","",""
"826842708518002688","","","2017-02-01 17:20:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I mean...bright white skin, glowing pink eyes, and long black and purple hair dangling all over me? I screamed, LEGIT screamed when I saw..","","","",""
"826842437142401026","","","2017-02-01 17:19:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My hair didn't always look like this, you know...I didn't used to tie it up..but when I got here my style scared me..I felt like a monster..","","","",""
"826557485502910466","826555089603137537","759079707761451008","2017-01-31 22:27:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSrachael Don't tell me who...I don't need to know....😓","","","",""
"826548839612051458","826546410698874880","382881803","2017-01-31 21:52:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@junayet1 I know..Andrew's tough; has been for quite a while..but whenever someone he respects gives him the short end, it doesn't end well.","","","",""
"826546138580918273","826540536332836865","382881803","2017-01-31 21:42:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@junayet1 I don't know...😔 I think something happened to someone...","","","",""
"826540236041764868","","","2017-01-31 21:18:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Something's bothering Andrew...I can sense it...Idk..I don't know how I can help...","","","",""
"826216424553246721","","","2017-01-30 23:52:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cute! I look so pissy. 😂 https://t.co/K21w2vPzLv","","","","https://twitter.com/egsandrew/status/826214698697756672"
"826216023670026241","826214698697756672","3462273137","2017-01-30 23:50:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew Heehee..I look so pissy. XD","","","",""
"825852038663770112","","","2017-01-29 23:44:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I used to keep a diary when I first ended up in the afterlife...Maybe I should start writing in it again...It might help...","","","",""
"824740491220701184","824737768337195008","3462273137","2017-01-26 22:07:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew 😊","","","",""
"824736808965697536","824734735687712773","3462273137","2017-01-26 21:52:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew See..you do have some soft spots.. 😏","","","",""
"824736680892592128","","","2017-01-26 21:52:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EGSandrew: @EGS_Mackenzie Surprised you didn't mention that I shed a few tears at the end...🙄","824734735687712773","3462273137","2017-01-26 21:44:18 +0000",""
"824717054779527168","","","2017-01-26 20:34:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Except...I don't know how she'd react to Andrew being there...","","","",""
"824716892883582978","","","2017-01-26 20:33:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I just watched ""I'm Not Ashamed"" with @EGSandrew. I want to meet Rachel so bad...I feel like we can be good friends...I feel so bad for her.","","","",""
"823291670682857475","","","2017-01-22 22:10:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I just lose myself in my thoughts. I feel safer in a crevasse than around the souls in this world....","","","",""
"823291227818881025","","","2017-01-22 22:08:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's hard not to be scared here. Some nights I'll disappear into the darkest crevasse with a candle lit at my feet so I can be in isolation.","","","",""
"823289397760167936","","","2017-01-22 22:01:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's not easy for me...It doesn't matter who you are..or how tough you are...Some of these souls scare the plasma out of me.","","","",""
"823288752944672769","","","2017-01-22 21:58:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Some were drug addicts...Some were just in the wrong place at the wrong time...Some were murderers...You need to look past that...","","","",""
"823288469086683136","","","2017-01-22 21:57:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Death is just something you need to accept here. You meet all kinds of spirits...well..souls...Some were just ordinary people...","","","",""
"820917721181339648","820693441155833856","3462273137","2017-01-16 08:56:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew ❤❤❤","","","",""
"820656985708331008","","","2017-01-15 15:40:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The ember in your soul will begin to die...and when it gets too low, your emotions shut down. You won't die, but you'll feel like you are.","","","",""
"820656530668261377","","","2017-01-15 15:38:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know that isn't going to be possible....but a girl can dream, right? If you lose optimism out here..you have no chance..You'll fade...","","","",""
"820655809176731649","","","2017-01-15 15:36:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I would do anything to be human again..to be able to breathe again...to be around my family again...to feel physical pain again..","","","",""
"820655372616732673","","","2017-01-15 15:34:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maybe I wanted to get married...have a few kids...get into a good college..you know? Not spend the rest of time in a world of shadows...","","","",""
"820654458287910912","","","2017-01-15 15:30:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'll never be able to feel the satisfaction and surrealness of turning 18 or 21...or the accomplishment of graduating high school....","","","",""
"820653958146428930","","","2017-01-15 15:28:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","13 years, and my appearance remains unchanged....13 more will pass, and it'll still remain unchanged....I'm forever damned to be 16 1/2...","","","",""
"820591014922559488","","","2017-01-15 11:18:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy football Sunday. 😁 #EGS #EmbersGhostSquad https://t.co/FpwqyCMWl3","","","","https://twitter.com/EGS_Mackenzie/status/820591014922559488/photo/1"
"817790707775733761","","","2017-01-07 17:51:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I once lived in the light...now I endure a never ending nightmare in the heart of darkness...","","","",""
"816013700440162304","","","2017-01-02 20:10:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I get that you knew her first but...it's not fair...I don't deserve this...No one does....😭","","","",""
"816013352761782272","","","2017-01-02 20:08:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","She haunts my dreams with guns and explosives constantly. And whenever I'm around Andrew she butts her face in and steals her from me.","","","",""
"816013053154168832","","","2017-01-02 20:07:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","She ruins everything.....Why do I have to put up with her for the rest of time? I can't! I just can't! I just want her to go away!","","","",""
"816012640694784000","","","2017-01-02 20:05:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know she can't hurt me but Rachael frightens the hell out of me.....I can sense her presence from a mile away.....I'm upset as it is...","","","",""
"815439004896231424","815422983414149121","3462273137","2017-01-01 06:06:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew Sorry, I was sleeping. Happy new year! 😁❤","","","",""
"814574906474135553","814431661551210496","3462273137","2016-12-29 20:52:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew Stop making me bluuushhhh!! Aghhh! 😆","","","",""
"813124193453740032","813121443215052804","759079707761451008","2016-12-25 20:48:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSrachael I'm sorry for disturbing you...I'll just leave...","","","",""
"813120982454046720","813120337189765124","759079707761451008","2016-12-25 20:35:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSrachael I'm..not bitching, Rachael......I'm hurt....😢","","","",""
"813119195080773632","813118565133991936","759079707761451008","2016-12-25 20:28:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSrachael I..I...","","","",""
"813117972222984194","813117703825276928","759079707761451008","2016-12-25 20:23:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSrachael I..I don't...or I try not to....","","","",""
"813117067276746752","813114618864345088","759079707761451008","2016-12-25 20:19:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSrachael Do you have to ruin every holiday, Rachael? Jeez....","","","",""
"812967448328761344","","","2016-12-25 10:25:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Merry Christmas mom and dad...I miss you....❤","","","",""
"812348659098648577","812279359650361344","3462273137","2016-12-23 17:26:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew Oh my goddess...I remember this!! Cute, but iffy singing... o_0","","","",""
"811532185752797185","811437099379527680","3462273137","2016-12-21 11:22:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew Come on...why? It's supposed to be a joyous time of year...😕","","","",""
"809677235099672576","","","2016-12-16 08:31:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I never once begged for death......never.....Why was I chosen..? Why...?","","","",""
"808766484763787269","","","2016-12-13 20:12:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I keep waiting to wake up from a dream or something...but it's never going to happen...What's done is done; I'm forever stuck here..alone..","","","",""
"808765564613173248","","","2016-12-13 20:08:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I've long since come to terms that I'm forced to exist here while they have to live out the rest of their lives on Earth...but it's hard.","","","",""
"808764961275133956","","","2016-12-13 20:06:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just envisioning them picturing that smile on my face as I open their presents...and imagining them taking them all back in tears.","","","",""
"808764657506877445","","","2016-12-13 20:04:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Back in 2003 and had to return them....I don't know why I think about subtle things like that, but it really makes me sad....","","","",""
"808764409350909953","","","2016-12-13 20:03:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I still can't imagine how hard it must be for my mom and dad during this time of year...I wonder if they ended up buying me Christmas gifts","","","",""
"807325980666789889","","","2016-12-09 20:48:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It took me months to even be able to naturally smile again...2003-2004 was the hardest, darkest, and saddest year of my existence.","","","",""
"807325590487531520","","","2016-12-09 20:46:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I was never tough or a fighter; I was weak and defenseless. Just like that I was drugged, raped, and chopped into pieces; limb by limb.","","","",""
"807324901698895872","","","2016-12-09 20:43:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I wouldn't even wish what happened to me on the the man who did it...The pain is completely indescribable....","","","",""
"807324090881232896","","","2016-12-09 20:40:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Being dead is something you get used to. Experiencing the traumatic transition that got you here never goes away...","","","",""
"807300218672861184","807275930666356737","3462273137","2016-12-09 19:05:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew I hate the cold...It's depressing...Shivering just thinking about it...","","","",""
"806234854815830016","806233764154265601","3462273137","2016-12-06 20:32:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew I can't help it..There's always so much I wish I could say...It's so hard, Andrew...Idk what I'd do without you, Sid, and Froggy.","","","",""
"806233257310294017","806232136286085121","3462273137","2016-12-06 20:26:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew Just don't know what goes on in your head sometimes..It's nerve racking..Like one minute your happy then miserable the next...","","","",""
"806233014346936320","806232136286085121","3462273137","2016-12-06 20:25:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew I mean..I know you're distant but..you have souls who care about you..I mean some nights I don't want to piss you off but I","","","",""
"806227590520377344","806205989733142528","3462273137","2016-12-06 20:03:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew My parents would want me to be happy, no matter where I am. I'm sure yours do.","","","",""
"806227274781564929","806205989733142528","3462273137","2016-12-06 20:02:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSandrew I know...but the living need to eventually let things go..We're together. We're happy. That's what matters. They'll see one day.😁","","","",""
"806101295899824129","","","2016-12-06 11:41:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Too bad that you couldn't see. See the man that boy could be. There is more that meets the eye I see the soul that is inside. @EGSandrew ❤️","","","",""
"806101152865644544","","","2016-12-06 11:41:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sorry girl but you missed out. Well tough luck that boy's mine now. We are more than just good friends. This is how the story ends.","","","",""
"806049406835425280","806021259360243712","382881803","2016-12-06 08:15:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@junayet1 There's too many bad people.... =(","","","",""
"806020629199720448","","","2016-12-06 06:21:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rachael scares me.....😰","","","",""
"804790725800034304","804789972079443969","3487747455","2016-12-02 20:53:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGScelesta I..I know you probably don't care but..I care about you...Idk if anyone tells you that often enough...","","","",""
"804789430661902336","804780034783383552","3487747455","2016-12-02 20:48:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGScelesta @EGSsidney Please don't fight...You like each other..at least deep down...😔","","","",""
"804333779502383104","","","2016-12-01 14:38:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trying to keep myself busy tonight. Happy early Christmas. =) https://t.co/m4rvh32DBV","","","","https://twitter.com/EGS_Mackenzie/status/804333779502383104/photo/1"
"804284590928097280","","","2016-12-01 11:22:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I have ghosts who care about me but it's not enough to fill the void in my soul....","","","",""
"804284175255764992","","","2016-12-01 11:21:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I've been trying so hard to be happy lately. It's just not happening. 😔 I just wish...I...I don't know....I'm not in a good place right now.","","","",""
"802165029806149632","","","2016-11-25 15:00:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yesterday was tough...Turkey Day is always tough...*exhales* I miss everyone....😢","","","",""
"799703401311432704","","","2016-11-18 19:58:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Simpsons always cheer me up on depressing days.","","","",""
"798549232319918086","798546362770096128","3462273137","2016-11-15 15:32:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew I'm on my way.","","","",""
"797869236345507840","","","2016-11-13 18:30:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","There are no words to describe the anger, the disbelief, or the loneliness of that first night..13 years and it still feels like yesterday.. https://t.co/Mm38EqV9cB","","","","https://twitter.com/EGS_Mackenzie/status/797869236345507840/photo/1"
"797167128319324160","797166558640488449","3462273137","2016-11-11 20:00:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew Good. 😁","","","",""
"797166314469126144","797163361196707840","3462273137","2016-11-11 19:57:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew ...You didn't kill anyone did you...?","","","",""
"797162380387958784","797161445452632065","3462273137","2016-11-11 19:41:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew Oh no.....😨 Try not to think about it. Think about tacos or something...or..umm....maybe not tacos..","","","",""
"797160751639175168","797159926359539712","3462273137","2016-11-11 19:35:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew I swear to goddess...😂","","","",""
"797157814699458560","","","2016-11-11 19:23:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andrew won't stop imitating my right eye. 😆","","","",""
"796219307361468416","","","2016-11-09 05:14:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm scared for #America...😰 #Election2016","","","",""
"794190348054646784","794187059225395205","3462273137","2016-11-03 14:51:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew 😁😊","","","",""
"794173879241547776","","","2016-11-03 13:46:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Heh heh...I got Simpsonized. 😊 https://t.co/xqy1g9POC7","","","","https://twitter.com/EGS_Mackenzie/status/794173879241547776/photo/1"
"793839657482149888","793826003244224512","767100483127222272","2016-11-02 15:38:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@shannonhogle1 Um...hi..Your profile picture is cute..😊","","","",""
"793527729614389248","","","2016-11-01 18:58:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maybe I'm just overthinking things....but still....It's not fair. I miss you mom and dad...😢","","","",""
"793527153631629313","","","2016-11-01 18:56:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I never asked for any of this to happen....What would they say if they saw me looking like this...? Would they be scared?","","","",""
"793526261788311552","","","2016-11-01 18:52:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Do they think about me every day...? Where do they even envision me being? I wish I could cross back over to you...but I'm unable to... 😢","","","",""
"793525647218008064","","","2016-11-01 18:50:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I just wanna be in my parents arms right now. I miss you so much.....😭","","","",""
"792090099269926913","792089756712787968","3462273137","2016-10-28 19:46:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew Okay...😊","","","",""
"792087454622871552","792078991062601728","3462273137","2016-10-28 19:35:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew ....can we be lost in thought together...? I feel light years away from here right now...","","","",""
"791360396347092992","791334671707693057","3462273137","2016-10-26 19:26:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew No one's ever truly sat down and listened to hear me out on how I truly feel like you have...","","","",""
"791359820506992640","791334671707693057","3462273137","2016-10-26 19:24:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew I think I can relate....Idk...I can't explain the frustration of it all..It messes with my head constantly..but you're here. =)","","","",""
"789883307911675905","789836713438941185","3462273137","2016-10-22 17:37:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew Uh..o..k...","","","",""
"789831849719828480","789772790664749057","3462273137","2016-10-22 14:12:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew But my right eye's all goofy... 😞","","","",""
"787371241732702209","","","2016-10-15 19:15:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I always feel like I just get in people's way, yet they act like nothing is wrong..I feel forever damned to not know how people truly feel.","","","",""
"786280547815391232","786279087006285824","3462273137","2016-10-12 19:01:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew I've said this before..but..I really wish I'd known you before we ended up here.","","","",""
"786278798744510464","786277670212530176","3462273137","2016-10-12 18:54:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew Aww...😊 I'm literally tearing up right now....Why do you do this to me?","","","",""
"786277359473270784","786273587900608512","3462273137","2016-10-12 18:48:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew We're your friends, Andrew..No matter what. Through thick and thin. Promise. &lt;3","","","",""
"784814733312524288","784799119655116801","3462273137","2016-10-08 17:56:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew Although I don't know if anyone is really truly normal...as you've said..","","","",""
"784814460615745540","784799119655116801","3462273137","2016-10-08 17:55:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew I wasn't really normal either...but watching my friends made me realize how happy I was that I wasn't your average girl.","","","",""
"784814343938568192","784799119655116801","3462273137","2016-10-08 17:54:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSAndrew You don't want to be normal. It would destroy who you are...","","","",""
